tier,division,puuid,leagueId,leaguePoints,wins,losses,hotStreak,veteran,freshBlood,inactive
BRONZE,II,HisPlbs3C0i8vmx3urHwv01G8eFwvzgGSknduEGQIInwStkFmtpeeJK4dFje4N-hBM3LEDFih6jvZQ,047102d4-cbda-4da1-8cef-0c643b5049f6,35,4,7,False,False,False,False
BRONZE,II,jqqla9lYQXDMufV_mQG0Z40FXlfpyCjKJp5lGg8IlcqL44n4HZbIrrfYwPL31ZnFgS-zHWpjZW-oQw,b57033b7-242a-4dde-bb12-2a51a21e9945,61,1,4,False,False,False,False
BRONZE,I,DCWYxC_RBa9cYLnPf36xDiz-RA0_ZvkNxCc39nY6PBRXOYDuhlbjecoAqlut_Kggs6ddwltsN6QtgQ,37026d36-c3e0-45fd-a886-e5af8b5dbf41,55,3,2,False,False,False,False
BRONZE,II,5GlMJn4AkD1G03tVCxECLdxllgweFlrqNQ3oxOI1g67qenY6SwZU8nPHWNU1zhQAglhYdHnnkj5HRA,f58ed817-ed14-4759-8004-4dd7f5ee2b26,14,7,19,False,False,False,False
BRONZE,IV,JEswFRR0pTcZw8PKNz5K-8qvzvHo5aYDQIjOLda9kABYo-jkx294yRrbaDvqjRMylyfJ2BT_6rXNXw,641951d2-51bb-401f-b41c-ed85eb0c119d,30,3,4,False,False,False,False
BRONZE,IV,zwT-5lq2-SoLAusw1LatQz0JlWPNg5yEWhm1Depot_6FQpxbWLUjtT6SGp2KZlrJKxPNYtkgVKLyFA,d557945c-a65d-468a-aed0-abe5fa21ad79,0,2,5,False,False,False,False
BRONZE,II,Jtts5eoVqQJPIuEsELeY-f4J3KAkOgTwyyuLi0JCGQhSZ6bHLjaZB0J96ArY93Lc05GdsxbyLieHkA,2226dd37-a9fb-4d2a-9b74-7dbeeee03a1e,97,4,1,False,False,True,False
BRONZE,III,RSPykkuWIFEuMsZK-Sw5qVDTHy_g-3R4Q1TrGhNluv6v72jaa0mgbanTh2mVQBYOGlhFL_Nlmye4oA,165b5661-dced-469c-a2c1-762a31af5894,51,31,80,False,False,True,False
BRONZE,III,o6F844u82pq3GbZKk7_MoQkuSro3WSBUexakNeaVKn5O6cJ3AEFHaMRPuhlzJcsDH4qmndwe9b4ofg,00be363b-6b30-488e-aa0b-f1cf3e03d576,90,2,4,False,False,False,False
BRONZE,II,haIsuDZ2WfSia29Kt1cFktBMqb1PeG1xyU7MYDNVA-VuqXpv3YGCj8Caf_VUStK4ICq-rNSq_MGV8w,ca0137e7-8dea-49b3-a20b-7fad58843a4d,73,5,1,True,False,False,False
BRONZE,III,ZNveWG6KeLRC99Rxn5a_fYfuD-xZKuv7o77I0Kt7zGKzjsLbvN70Ae5azJITfUFiu3gFUhW60qhwcA,4aa2ba55-c061-490a-a96b-da3d69b87b4b,54,11,10,False,False,False,False
BRONZE,II,sYEeeBe6oEFA9OW2TL7YP99GjVay4JbfNqcEFLcBjFZ8PzkNh0UIF66JijP78vKRRdu7qPzB1slFtg,f1813697-a83d-48fe-83cf-3ce157b20332,40,3,3,False,False,False,False
BRONZE,II,xxhWvz6izWCd8wJZabJF4nDkyeKFFyG6V9La3ChTr4HYg8ABpqt1zjOc-w3aqIeTxrY_UTTOZ_i0yQ,00d03e47-21f3-4ed0-8b02-c4950568a1d7,27,28,36,False,False,False,False
BRONZE,IV,UIBIn1BdKZMAkxdyzadfnR1n9B6Q_EkNaWdI9iYsTIUBAzL7lKMe5eTeCZlRHiCor8-MmYIxoy5QRg,8d0dd920-1b52-41a2-83b2-3f300ab1082c,78,25,28,False,False,False,False
BRONZE,III,l2wqiP-I90beMt5ApqNiz2lysWcujN7jY4uxt3dwz9cPMkhqrWWzu-UgFl_IfdJKR1rHkfzMXK_CAw,de7688ab-e536-4113-9889-889363adaa78,85,8,5,False,False,False,False
BRONZE,III,BL5CAJKNzOI_JE1Uws3DGiXI7FhP8tc-rx6yQ-5rDgJ3uxFJoZwBJzOZ7ibuPeMkZij0IBGhth-UkQ,fcf1396c-2e16-4135-9aed-a2739181e861,41,5,7,False,False,False,False
BRONZE,IV,LcHkBWIzuFFKm9Lvm1wnuMn8OzixzJ69H4AzZRuV__xopvsACDKvlUxEMKLWE204yU7SjNHrx9t3uA,aa97d8d9-83b5-4675-a186-53c4e7ee8c19,74,6,8,False,False,False,False
BRONZE,III,UYoTLbao6aICugRyEjjtto-Se4qhhSTO9ynpPfbgq-icgcZhQhITwj_8rmhfdmuS0aJXrd4AdVdJ5Q,56232dad-38ed-4cbd-b2ae-e5026ca435f5,27,16,24,False,False,False,False
BRONZE,III,zKoPrcdl8KEkc74VnUaKDl3lUT9Zj3NqDm36SMVfDF-fmEAoTP0cKVn5ZKgCwMCK7KACaqEq9JrGQQ,d747f951-bf3d-4d03-a52d-8d32b448c372,56,7,3,False,False,False,False
BRONZE,III,ge9rgK-krshpsiebnIZhhzLCKu2vPDqU2Yq8WfMOKgz3nlt-HJAwSAOm84wfjipwBo2s34kVRhSZVg,8f6b3f52-62b2-4461-b6c3-6912d72f32b9,61,16,16,False,False,False,False
BRONZE,II,1q7i-OVP78S1GKoj41hFPUiekpScBh40tiX1BqLp2dZMEDV2Zr__hdfpZqm9FpmQqa3oYT-caeApHg,d1185c00-8a31-4706-a7cf-d61c642560b9,25,1,5,False,False,False,False
BRONZE,III,-vj6kwtZ5HpLBAMRhN9C9R479Vvujvs2bJjWk48PMoGjWsNf6M_jeXYKHS1-ngVFWhh39nv8pCUSFA,10b35977-75bb-4b9c-90db-8ef6f84ba108,80,7,4,False,False,False,False
BRONZE,II,qoAwgnUJXaUwES3VJOS4VVmjweZiuWaqmCbBhAgusmHV7VBp0XzwFc_CVu0zQhksWU2SE0lIH7xa1w,39db6eb8-5c1a-4a3e-b86e-9cf3e7ea9443,60,33,41,True,False,False,False
BRONZE,III,ZvtJxt9fqZxNiyRyu4RVhWIoM2a1YXJDRQdOjONPjnjz9hiRmZcbxMCDT1xxpoKSmGoCG9_wXY_b3w,95e4c877-5ff2-447d-a763-207b9cdd9aef,66,8,12,True,False,False,False
BRONZE,II,HmipRd-6VzkTrCuPuGN8_XHm496Mp3X3VmunOy5l5u2tUyCtPzFV8k8nBn_9Zi8PO3GLdLntTL0rBA,6c237f73-0c94-464a-a748-9ca18afba4b8,79,17,14,False,False,False,False
BRONZE,I,kLPW-Kxwt1qyiGvgO3KJN4QOzlbBdnmVeqBYq3nF0LxpZIzdJPKlXS58wmWBvi6XESPxW8rVGouBew,34279562-24f1-4453-be2a-8b921022cf83,98,5,9,True,False,False,False
BRONZE,III,Ylx57R9-6TM_WNq5fL7kM4iZY5sh0eB3tsPn0bGp5D1aGrvFp3DEiwdu02JqRGXwMM6wmBKcMawGmg,15215c09-3e0a-4d21-8aed-54004214503c,74,3,13,False,False,False,False
BRONZE,I,wInQpVwIsVrZ48k6vjonTrYglFNVSRWHQ2b9I6HxsCHQW6of42bX4F75EpPHzQqtitABgERty43D2g,40103f1e-ae0d-4b10-b46a-48e4bd6f5606,7,17,16,False,False,False,False
BRONZE,III,BBWz939ZhRsnhe1tz2uUm591psSrWZcWpkahK6gYIkomqUs-PyCn7DPZXYfeI3PgY8xqmMHqVvxTeA,639156fb-3de6-4448-a577-80449da59e2d,57,6,1,True,False,False,False
BRONZE,II,DzNyKREz4AHPt1j8_lwzY8x31uT35IbpUwCAsqpbEpJ1ARVcAWWRTS0Hm7n1NIIOa-rlbIfQy2mN0w,61986c4b-536c-4d8b-946b-060995e253de,16,12,8,False,False,False,False
BRONZE,IV,y1JRnpN23HJhxFeqFUo-W-BkMKlWVK4AxZ_zjMby3g32dmcCz1q_BpTQc2B8Ls-7aSY7094cWz4zOg,a27d9cce-2b96-4502-9578-87f87ac0be3b,0,13,21,False,False,False,False
BRONZE,IV,Hvt4RAOrpMb5qkDuef5DtTkv0Aas4WXVkOfHTNcRXwmhgIa4WBIRB4Id8CMlod9Xfp4-VySdHHu-IA,e33a8fc1-f1f7-4735-aa53-01db4d18cfd7,96,5,2,True,False,False,False
BRONZE,III,HzDQ-Yq7fN77YIsi-RK5zx4altmyCEU7rsWPqLusHLVKcB1p7bfJpjx9bTBM7jPltl3QprJ7119q0Q,dc0e41cb-75d4-4803-a5eb-673631117661,89,10,10,False,False,True,False
BRONZE,I,hhew99qmFarzo3r80-1MX5Ca50bckSxA6Hsao7Jx9Y48G924JdeABDxDCn0sfyPKWwx9GMlcputeHQ,b517d0d9-c3c2-487a-9ae9-98d635ace853,63,13,10,False,False,False,False
BRONZE,I,FJbzgl-qt3YFUYrtPS3kSVQ9KF_ctlbSkoHmqtzN-MSpvpbUGhe5qmn7uh_OuQFYz6Pq5_MUf-JOUQ,fe550af9-6c02-4838-a83d-d91d5312cb48,70,5,5,False,False,False,False
BRONZE,IV,6ojuLjatM3HCkh1-KJkXWFEzepFyk2rHu7g2UVgCMr-9vdgIfZQK27MqxyoeaeaBj4Q45YyW6sBNeQ,c0ce3cd5-fe90-436c-ad56-c313a8dbd6f2,0,2,4,False,False,False,False
BRONZE,II,XFuDll0bTv5Bll6nRR6-h8mvXPktv3LO942hfF7C9ZH20V1IxolMMQ_QLxeU-JYoUcHcWvg-SqlfSA,ec1e93e0-0076-4626-9197-8c597a4956ec,23,19,24,False,False,False,False
BRONZE,I,zxzNdmIXaG68vJgd7cjdHYqcGPTyYuU1M8taZXT_dUU3MLBMcfYlBtzmjbLGtbBExBn4dipGDnQSyQ,b58457d2-faf1-406b-b4f7-4e133dbe2226,55,7,6,False,False,False,False
BRONZE,II,wjXCkQszvDj8gSI4oEt4KsmWsCemJpLLOwYBrGvrWK2ark0AgB1ffq9DRkMtTozkc-ELRX1LFuJhkw,13117a3f-2a15-4447-903d-4b8c1fec7de2,0,2,4,False,False,False,False
BRONZE,II,3cLeckeEdSJtTsipQM6zBQ9qJUH4kGsokJk6Ine87B8M736F4XVMcBlUJPwrHFlnWIB_--gcU1_prg,fb8b0fc0-b497-45bf-83d6-87adde4306df,0,0,5,False,False,False,False
BRONZE,I,aPvv2ekaVbJ13MGSXRVx8jB6v0ke5qzdizZGDEWsyovNOCDYv_6rhDYszoCwTYqvYWhhKXuFqRBp-A,fff25709-170f-4751-8c7f-2278ec1be1af,33,4,5,False,False,False,False
BRONZE,IV,-qKXVAfIU-y4istGpMxLhMf2-_35BCNVSvcUHXlmapyqgi61JhpZz08iRKLQdM-5rEwlLHhGKWmt9Q,81c09571-c8b6-4164-a575-6c7411168894,85,4,2,False,False,False,False
BRONZE,III,oybc1PJrWecSogm7TUTZRM0t8hIpJwViscjBdDVpLaO4XvOE_wTpFProAW9pjfqXKmd2HvJ4e85bqw,81fade4f-142c-41b9-8b1b-b17fb3ac6c40,97,4,1,True,False,False,False
BRONZE,III,Pp6nr5kxykJbhSWGlSfEd3kr0cyOYOJXKEksnf2NDSw6YyHSHuTc-KsL9Zodw2mrO89_jAep1CY0Uw,df4cdfa9-ecf8-448b-8ae0-c6c9097dccf6,1,16,24,False,False,False,False
BRONZE,II,4d5aOmWnXwhwJz65lbORtDlUY5wdkxG7TYnTD6zwOitYC7V9O9XcfPtlaARL5BrgCEQMimyiRua7cA,5fe3361a-cc8b-4756-a227-599ef68ad3d9,73,21,17,False,False,False,False
BRONZE,I,xZP1FbZTHKIKuNOvty6ng6wcHGEDhWkYQPebI_gWkiKvvdcd7EPHZtGE05cwtyrXcxeWgYyeGHaBsg,13117a3f-2a15-4447-903d-4b8c1fec7de2,71,5,6,False,False,False,False
BRONZE,III,Ue_WSf0X9ngdinxHHDe3kT9yULlDJIkOkhAgawTFdLYA6buH7aVUD_CGoZIW_WUluuZZKSMMxVn25A,9a3988a5-a829-4663-9f95-58279caae146,4,18,21,False,False,False,False
BRONZE,II,f82L5lcBAYksE3nbqK5k4rCXVpcSyom_r2GmgmHt_jU1h_DTQkj9JzmAAAsbxM8cmg3359shfveUbQ,8096580a-bd6e-4d4d-b5d5-471052e457fc,97,9,14,False,False,False,False
BRONZE,III,U37VIMrQc2dYH_Ruu2C_wBt67dkKb3NTS_J3kVbInO7UtZucp4rmH47AZ3cKfWeSoH86ND3axdXUSA,5edbea95-fc1c-49f0-bc33-1c901378e6c0,52,13,13,False,False,False,False
BRONZE,I,ac7O0tvb7auUj9_26O5LYBb-ndnlk4lb9ohd2pLcrLwqSJ3j_KveIUAJKxNxGeU9tWH4LpmFvfUtrg,61986c4b-536c-4d8b-946b-060995e253de,73,6,7,False,False,False,False
BRONZE,II,tQvdINL593wg6D2OQS815HYgiDSQ88zwF1VU6oTXOre1WJCQbDqVpK7CTGhKuUulTVr3vEIR9IAVuA,b613d01f-ba99-428a-a4d5-c199590e3048,36,12,14,False,False,False,False
BRONZE,II,NBlxknQHG8LdJdJsCNees5fjIYLnK604rA9NxeXg4ZccB0thQ_efnpsuV7ciJVr1p13H4yCJLYeehA,a1ff431f-533f-4c0e-ad49-b82ac5beff12,84,6,8,False,False,False,False
BRONZE,I,swmzSDW1jSjoCQvjqnxlS0k9naMmfwsCmkl9SU47z95CN_O-LB1hTqh6skWO-P3B-saxn8K9uW5kcA,5487500f-4d1f-495a-8e88-799dbd02abdf,12,28,42,False,False,True,False
BRONZE,III,3yI3zhmuCqWzpax5dWDorlRngcmcpyLV6LaaxurKSDiP12_HIbEMfbPHfj0QhcsLPEquuf-88fpNgg,00be363b-6b30-488e-aa0b-f1cf3e03d576,45,16,20,False,False,False,False
BRONZE,I,rztWqVZ1dGIVNPiPNjeYBMePO4e_p8EqPmn4HGA4wbrHSwVV5PO5x78RPrT9XrFsAnUcDZVVB3SczA,2bf8bfcc-68b5-4696-b092-1736b5470468,20,9,11,False,False,False,False
BRONZE,IV,9cg2KbWh0JqVr-eZ6PHgy7hCPFWJBuW-HlI79OXi33qAmosrKmsrouO1IAAkMEKenSgLnUT9nDG_Bg,f85a7113-2da2-4a5e-8545-407d43c5f959,18,2,4,False,False,True,False
BRONZE,IV,RJK0H7xYtSED6bX6KmBHpnohW-FoO743qKQvnGHzUOOIZ6Sw9QTRhMDE2H7dYwN2uNRXIDMQ6-V9UA,fbe127e2-9ee6-4725-adfb-9a2c79e283bd,82,5,6,False,False,False,False
BRONZE,III,Luv0ybbFiu3zU-tIMaSphL1BTB1TuBaq7lIaFMabg9eQaxUbC5WtOJFLaJfSlV7fzH1wwRX55Cgpew,4845a0c9-ff62-41c7-b442-8dd98b338010,15,14,10,False,False,False,False
BRONZE,I,61vnhvOOtiVOVTF-DfAb1Y1AQgxYrtlBX_nZaT6AK5NDnI2FXnkYuiAEssHzE3dc9GrWXo4lebR38g,c3135bf0-5225-4518-a425-255c5b6d9359,25,3,4,False,False,False,False
BRONZE,I,nvNmPAU7w48VPoA2SsvA1XW7nT1HAVPj5kyfa2G3v9qI3JjfZZCzgv85SIh7ofp7zHzV3L1TsbHOsA,7c2d083b-b0e4-434f-82bc-4cc040b1a27f,77,10,10,False,False,False,False
BRONZE,III,8JUAy0gOf7cdMfWn9FPq4jUo6uUOp3bhTY_uxs5Ole7pRTe1QyjuHr1-OOJTBRZuqwI4dXzOweRC9g,9d87fba7-ab05-47a3-a048-c3fd1f3ac1b4,44,10,16,False,False,False,False
BRONZE,II,fJcy9hBCR6ElTRAD7v_LFBJtq04Uvg40sQKlf30Wa6QnVpkHFWPR3RAKib9rfDLJtFPgahLXPA6IDA,ecd2879f-0fa6-4507-9953-72067c4dbe94,45,21,30,False,False,False,False
BRONZE,I,632bsSH2pF9vb4wJXeKlVsBksyP9kxNvpOvENRicTI3y0EWHDENOVRX1T64UCFVC3KkDj-Pihl9SYw,78c3b08c-4b57-4aa0-aa71-61dd81d8caf5,50,12,22,False,False,False,False
BRONZE,I,2lLfe5-7AnWRqfVDTkRxgp-aaGANpXHapW_Wj016tuWtAimU9SUg20N0xozCCkPqfgvf6F0xIKbX1Q,7759f3ef-5993-4397-ab96-a360a77fc57f,59,5,9,False,False,True,False
BRONZE,I,h6NWNf7TSiON7e-Q9ajBp2wxh8e4KCC_tj3xO_iVXAWWV6UCns0I4AzD3HLYDLcaTy0slVOGhUzUYg,3343e296-dc71-4c5b-83dc-32987ca8a01e,42,6,3,False,False,False,False
BRONZE,IV,NmUHcP7NzjveVO3sRVLCMuYrEXdfwYMReFd6huNQwRV2QMVpCnglxIgQ7xu7MDWM5nU8RcQGDoQkxQ,95e4c877-5ff2-447d-a763-207b9cdd9aef,70,6,6,False,False,True,False
BRONZE,IV,mCpPOqFPUkNEE0x12kxfKW4WKImBMvs-aFV8hp0MpF_m_5cxMXJpTaUp7ggxYl8hPz5YLYOLzLOQFw,e109c7f7-f9d5-464d-9cad-34e9df6c61d0,4,4,7,False,False,True,False
BRONZE,I,K9aGthrIvaKMOL_eu-6MIBFQ254w9ZqM3Wby5XG_yGeKb3ariX2Rin8QM8tISySrKmV4zXBJkyvsNg,2c25e31f-0bff-4453-9d3a-74da9de56660,42,40,36,False,False,False,False
BRONZE,I,c3lZIT-f0KkgyPpUwJyXx-hKJjemdkryylbHHOtxbKZtD3RyWN4Jpzdt619OXW4SXZquKVho93P8Gw,2fdae12f-b06c-45b8-b099-919a42ee8e17,29,14,7,False,False,False,False
BRONZE,III,nIuCHkjU3MvbYAd2e4T5S2DjZLuSc4q5i9s8VPILU3vpcchPxactWJQTF4SWvfxiA3RaIaqoH9ATbQ,a4f83a5c-74ab-4e2f-a832-f0a93136e9ef,88,14,13,False,False,False,False
BRONZE,II,fEP66Qkiuw6EsY7kEBAtJXyseZ2tfiYgaghd6kAVBgVdD2E7giP6tzPVWkthQGY6B-seiqOf8sNhkA,246a10b6-864e-4335-9cc1-0e5dd454d7dd,42,19,17,False,False,False,False
BRONZE,I,3UcQ-7vpJ-3BlE8cdxbhvPg19_4pgxvSGSj3wLY2afQrCRk-Eva_5kMu0QWkujpM8VhVY4Fh_uXoIQ,aff86db4-031a-4dbb-b325-5c0238cb7f78,61,9,7,True,False,False,False
BRONZE,IV,UeJ--YdLP6NxVv1sH0AMWbx99gYjARwzMAbSs7nP4lxhhf8LdbscRA6HSud_0QKH3DUc3-rvm9UDqQ,524d2377-b1fd-4282-9805-fdb13fa7c9cd,0,59,75,False,False,True,False
BRONZE,IV,gqN3hkQhwrOCiiFXXVwdEoTmJh0mPBwsfdzQtj_xYZeAeIW34toqnNubyCV_PbEGJLBauTI_-vaKJQ,871e6ca3-a04b-45c3-aca9-5ae0429eeff7,9,5,3,True,False,False,False
BRONZE,II,XU04qGUzZpD9wKzsg2Os-GKSSfatfhCEapMHmzjc2IYKVv3OJ33TzhWFpVzbTXcwZ-tpz03gomuy7Q,f27612ef-5521-431e-bdfb-c5a578253249,45,7,4,True,False,False,False
BRONZE,I,uPtBjr6-NzAwlQB50AjDWvnsJyp2cK6OpSfB47AH67gWhvUTObxkGgyzDS_Fuvkls_04rNHnjpYaow,9f4d8266-5730-4052-b0f1-d4794ac67c3b,71,68,68,False,False,True,False
BRONZE,I,0GzJjVAYk-Km4LpxeimwuusMgqE0SQ_OaoUYiErwDKDa7BT0T4PdiHGGXyj8Mg8p516CpcJjKCSi3Q,fabe7e37-2e1c-48ae-a471-604f43722fc8,22,17,14,False,False,False,False
BRONZE,III,Ov_DgEgqYCGpWyS2p1eGXgMjA_ICG5LffTUk6e_F-0KBF36ZbX8OcB3aAEufphgjJmHSy9YR4G_zfA,8096580a-bd6e-4d4d-b5d5-471052e457fc,82,10,5,False,False,False,False
BRONZE,IV,VLjA7NQLGQIWu57Y0HoGh0-DPHbDfdRRNndYKhBRQx0SGH7QQud1gNk1pXQ0v6z-L3huMGw9kHAT0g,5f9b01ee-71eb-4267-984f-e0380fe31758,89,2,6,False,False,False,False
BRONZE,II,ahntqBxxq7o7XmlY_MNaosXcon7pM3KLJmvjz51efONOv-skLMiKNN83tgOUuk0FB7ziQ6gq9aKMPw,037c1eca-d6eb-4c06-8806-86302cab62ef,74,7,10,False,False,False,False
BRONZE,III,csrso96emoGwU7W3OMxgTRmqtmrIJ7FMmQwwnBqp3414HQEC2vpcvUuv0Dkh1zaw3meqkn8caH5Tig,4d52e56a-48b0-4e3c-9a72-0042ce066a8f,77,11,8,False,False,False,False
BRONZE,I,qVg3MtWw_c4wwjr_nUMoyPSDjuEuim6eLTOnZ1EUm4zzQ_FC1QVauQ8yEWQMxGVqNXMUl95VOjJT6g,0518f3ed-af91-4ba5-83bf-f32db4a66a71,0,2,4,False,False,False,False
BRONZE,II,FYzuHhwBvIvi8aUZqHuqdGseP2qZ64PR1xi9GI63nwUK1z31449-fxISbhW5cjQ0-pITeO9qn2pgWQ,2bf8bfcc-68b5-4696-b092-1736b5470468,22,5,4,False,False,False,False
BRONZE,II,ATnqSuVFI42lVNNVSfm2iNcAgP1Pd8jmDKy-0gTfL5ZlZcRHOO8kJ9OZ4I9YUd7QhzuBY0FrSJTZzg,b0b134ac-09e5-4f84-a80c-d2a9cf71a25c,7,3,5,False,False,False,False
BRONZE,IV,kVEDDU-_iAOcWSosBV8CeWdcawT65OboNxA5j4exbndC88AHDpdXgmSUjQnnUEaQiGh_nhdFm0mNUQ,81cb55f7-565f-4602-ae10-4f24baf16e18,96,7,5,False,False,False,False
BRONZE,IV,HHv_9tIfu3WW73hI3tCu2jLdm7zQUxnU0v8rwtlNP-6CXrOpd5x3xfAkeR2-tWIoRQlZOwWowkUc-g,76916da6-e6c8-45d5-b7b3-fc52339a1c31,10,2,3,False,False,False,False
BRONZE,I,I6UXOcYXSUceTUO3Ia0MjT6cFMB7EDqaPIOYmi5XWqq6DDPLQxnrMJbSnnio5l7RlQqLvQRV0PXhIA,68788405-6dbc-444c-a274-7fc667c7bd50,30,78,80,False,False,True,False
BRONZE,I,AvVOWD0O2wusa9F2EbCx2Poh9TBDMTTSzA2g4ZHItwfR65p43baGueXE13TC74j4cgOt-195cDkmpQ,e1a44772-8711-444c-bd04-cc25faf39c8a,17,5,2,False,False,False,False
BRONZE,II,w75FIZsNqIt_AkIOOyX63AmHt9lo2JnoMrw5Fuk2p3sLg--qanXvsoA3IDtfsukDgncKcE1afQTreA,00d053fd-e77d-4a25-b0ed-8779aa79a3db,20,3,5,False,False,False,False
BRONZE,IV,98xNq-OrrAzi3ogLya2m9qSoDIF47exuX2T9rJYiqUI1R_s7mXEyeN5jYHCiYRR7xqjUbX7STcPgNA,e06c6378-9638-4ddd-844b-1ef2b33d0eec,20,3,3,False,False,False,False
BRONZE,I,F_Aw3sTme_4bSMlSRL9lRZdBGcYHdoReAXoGpjrYzW7Z9lcuFGpIuwor9JVj3xrWwz2APOgJA2PCSA,b9242d0e-143b-4bd2-93d0-ab2815349db3,0,2,4,False,False,False,False
BRONZE,II,QQKaaAmj-4FuQ74syIhz3BlBQWLp1m6r-HS0nf7pb-2IJ2hMBLQIxK1ExoqNigUOG2RnxXmoGefJMw,ca0137e7-8dea-49b3-a20b-7fad58843a4d,75,10,17,False,False,False,False
BRONZE,II,P6IpdDd2xxGmilshfITPFvwNdrRYdT-E0QxhD4BukB3CTwOK3jmiCayrw9bL0AEebIa68HuIFai2Hw,8f6d2557-d6b9-472f-ade4-a032aaf0e277,11,7,6,False,False,False,False
BRONZE,IV,UdP-arQz0F_htI3hmecdw79gK4kAeK-4Rk1bnWaQcGq734JLtn338YH4eBznihOb9ZFVsuaJOKVgNQ,85c0d975-d482-4186-9901-65edcd1c3542,45,3,3,False,False,False,False
BRONZE,II,N_yVZNQKCz-hkhh6ILakQpsm0Gp-n2s-sdtumXRbq4PDF_7f1cL3UlkfS8gF0LXBSV8wfp7JPisXSw,ea10795b-cf35-46f4-a9be-9c296ccb86a4,49,9,11,False,False,False,False
BRONZE,IV,RzezQBVTUh5ercsXhv-7x-wFCTkzIMUSiprDyj9h34SrD5eLV-onpa-aAHPTwex64PJ4ch2NjFyjSA,9822e679-570c-4043-81f7-d5a742a16897,42,6,8,False,False,False,False
BRONZE,IV,dCZveuI2jvO0IXf2Zh3p5WCvLKviJPrL2KrX6zf7zd96iyrty0YJgtPOsKhjomot0kSt2x71qxBiyA,bad82d30-d4c4-4e89-ad02-ef7986f72335,34,21,23,False,False,True,False
BRONZE,IV,Zkhset7B4d_0wu-SUAtNWpmJaMwtYssnWBJFl41W8V0N3q0_mlDF4qQ5a9U96kxu1aC43cjFD2yZKg,9c7bca6e-0113-4f76-9ea3-56242d71de45,13,3,3,False,False,False,False
BRONZE,IV,nC0ZmWXl8gFDx4Qa-uqWo_zg3hP5DvgBaj0Ix4U-m9uGoc2mhHdL-jMR1DfdUg3TrDcLViZGLVgGZQ,c7ba626c-5e79-4403-9751-ce3225330c78,0,2,4,False,False,False,False
BRONZE,III,mLIv4zvQ2ErGD41rfbX0R_9JZo3oFeboip5Fx6IKcyCesUms7yUN7nHm-hvmL8bibRth8De6pa9m2A,0dee9467-3a0a-41fc-bb45-b341e802c229,23,7,4,False,False,False,False
BRONZE,I,_2SIpk5NPT6F7igtt22FC64rsN2AbxiL7jQY7iGDJvc3Mg-uvxmodq_edo6JwL1XV21PPGmYK13szw,5b87ff1e-d1f4-4f04-bbe5-a6316359b9c7,60,1,4,False,False,False,False
BRONZE,III,KZ_z6qN2z1UjL0htjd-hs1srZ_gd4Gs8KTGohTMeHPneHav_NvKsppp4ANGrGg3c6hPWmnggJ5prcg,fc26f0f8-c092-45cf-9e77-8322979e8f1e,58,7,11,False,False,False,False
BRONZE,I,o3RMYucfM6GvCxlOfDER-w48h-OvVbtenFiPJRsSdeI-UIa7sQbJ7Z2UJq0mSEwIGyVHm8YKPqQOVg,14264a1f-b50f-46b6-ab1c-c69eccff5e04,26,37,46,False,False,True,False
BRONZE,III,l-nCh_6isV5J5RuGD2ve4_472fB8AV9HgrJyWk1qsmueSivzXPeqeKhi75PcgPLtX-_pEfTeK__DhQ,9809cd9f-c796-454b-893b-4d5032921b81,14,15,23,False,False,False,False
BRONZE,I,56CtWZ5h8EkRyqVGeim6yBEDO3MYqllYPTiKldjx95R6ZAbP1tLCYq4OMaRFN1ElkTfZOP5hiK8ynQ,c764d9ef-9748-4c71-8eb1-92a5a6408cee,2,35,36,False,False,False,False
BRONZE,I,mb0TrTeMCxx2x9ZOU2P1KywBqaIx41g-Rm6Lq9mD3C0vJFSeBHGHrsiA4IExKSptSBOgWgfQx4MRKA,f28dd4b7-0262-457d-8b1d-197272a4a0c5,39,8,16,False,False,False,False
BRONZE,I,MlGiKfx-Ixd-6nHkGf9nF0z_D6et1deUs-tBcMweFGf6yazelz5FZ2cePzQZ2VfFlyINU6u8664I5g,d1ba5c3f-fe93-4162-8154-8cf7a3a84d9e,1,0,5,False,False,False,False
BRONZE,II,4CLE8rijO6UzzmTwP23HxPChXF5p0OkUhSstgNQ2IBECYHwVjFRWhNVP5q64EIXN7CMcU2WNpCIspA,817af512-72d6-4301-8b1b-b7b68e5b1199,1,15,15,False,False,False,False
BRONZE,II,E8-wv4YGRwding_7xFK4kg35anvO8PtaHuli6nDV_RciP9ZEpjxzBdksquvjuTWUjrcxcLCvC2ASsg,5cc7daaa-41a8-45b2-ac41-246b491221f6,11,20,21,False,False,False,False
BRONZE,III,X8YKIL9XIz5shHqsHV4TSQJa4Jnt9kcmR1TwJHqYe6-Vse3VicBLe2glKkFCrZQs_moPM1e50TyFOw,273c7efc-0b1d-42af-8ee8-f466b6ec644f,56,5,7,False,False,False,False
BRONZE,I,YjxMZo2vKGsD5JN2Dmc8oh-Ibze37j4CusLz-Lc-uCJXBVtE0WYtotvNEoNjUDw_CqJwKeILHYKthA,e7edb4c0-40d9-49f3-a91a-1bd8f7778ed6,47,5,7,False,False,False,False
BRONZE,IV,TrR_KFX0Jtn-xgUgMd5TzXAcKQDX5bYqn6KaRb7CAgDJ9zuQujnd2mZMj4hgr1n1MM1YjCtWRL8wcA,df5ebff1-b3ce-4d4e-a5ba-f7d22c5bf276,95,5,2,False,False,True,False
