tier,division,puuid,leagueId,leaguePoints,wins,losses,hotStreak,veteran,freshBlood,inactive
SILVER,II,fGz-fMnETmfzShd3rJ8irSDllrBvtjsuzkU3-1oZ3vc5tjdLmIykP_tqROKWeq1oK4XaJHbaXspzyA,1690121a-dd78-4356-b7ba-37ecbb611a81,81,14,10,False,False,False,False
SILVER,III,6WOgwPnNqHom8BpdSKAZT6m3a1EKNfE5m0SCgnMB56_X6lJFzCAEcG0QWmRigepjNzq7jyft91ghmg,c5d41a49-03d8-4f75-b647-6db807e6a97f,12,1,9,False,False,False,False
SILVER,III,dA3FyK40xYLhmqR_CJnkiWf_wdIOMagqDGUjncmR-HQAtTfiAszxv6IyK_otfBHci22YOfbaW3Z4uw,bc95adc0-e862-492d-9262-6d52fa86f9be,98,4,1,False,False,False,False
SILVER,II,OQ9z9BUcAMv2vGODRDzED0Rswjlk5Z-SOi4VQJ-MiXyehhzJZxXT2eujxje0XpT6meJQNWGE4-cWjA,8d0b315c-f4a5-4b53-b641-b1a291b27db4,56,3,2,False,False,False,False
SILVER,I,7ItsxmzcxVLi6AqUULfZuKs2m1ZKVSRtn9dc1m5aB3cpYzT7sgsFupUBU5hhP-hX0S85n6y0vboKPQ,8344d10f-1e80-4c96-b3d2-d2dbe0dcc84b,80,6,7,True,False,True,False
SILVER,II,KjlpXfHTrbaqksdFrMM38NCvSP_DaavD9P1dXFpwoGYl54qlpIYIB6-qYtGJDCrnt4EBLPsn4JVNmw,db443f55-125e-4c61-9a0e-d50f190d0b71,0,0,5,False,False,False,False
SILVER,III,eJegR3_9r6Y8t_a1Jv5Uw2DuIdmQ1gTQUiijXC4XMfRARDF-nR0X7Xdo85Q1crpOoLvtBW_mFugR4Q,a51dc43c-49d6-4e28-ba80-9b5052846107,74,10,12,False,False,False,False
SILVER,II,EZ8HT5IejLP08PD2FGmEy4xxYL4P5GogfztM5iLDXmuVdTMzrT1XaXDAm5dvoX_pn23THm6bWNFjfw,5b40608a-a3a7-4050-be3f-3d62e257e529,60,3,7,False,False,True,False
SILVER,IV,Eu4HMtl76lEPLIX3Ps5OaTjObYj3Hsu5L6WW2V-27pcUDrR5dzW_jNtuQYiGtXU_PrbohW7Si9l9EA,cff8c32d-de1e-4d50-ac18-e5903c77c60d,45,4,6,False,False,False,False
SILVER,I,xT9Y4YsRdsf_m_irs5jD748m2wAoqrdCGbyzjjnnPzqhRCeHnsqESD54oE-2D2_jcuh1FQvpFVUaHA,6ae0ea71-049b-4930-9679-bc3c10e9dcaf,54,12,8,False,False,False,False
SILVER,II,m_7nCQJUFE2vUjSe0xco7kTmgge5nBA6G00dGk2bMFaS6TGmY9-YAuZ8KeA4MW_BBg2KxCopOZKJOg,c199622f-a3ec-4477-a8b2-2dfc230af797,45,10,7,True,False,False,False
SILVER,IV,hnCj-F1cg3GXyY7j029TQwU0Z6UOCNaw8Z7n_yXwpKCBGeAD3rSqPqC3urcV6uqNpaUHVQSp5vj3lA,d6bb3cb4-0475-41d7-867e-131a09296deb,51,5,7,False,False,False,False
SILVER,IV,G5elzc0SnfCimZll5tHEo_XXw1PuPbMPDzkdo11452dyJgu-JhPeeO_eotCrqtteyuQVviQD8tbjlg,348bc2b2-f527-4c81-8f44-ccd111809df8,30,6,5,False,False,False,False
SILVER,II,9-a1DqrfwKFvW6KRSTLB_VwT2POs984bnYRi-euYqYYghLq1hWJKwuMYR736VtJHUyXDB-5wvb2jfA,cd862d33-1274-4bf8-9e11-b2c35f96e477,90,2,5,False,False,False,False
SILVER,I,N-WQOs85g752_j_qQM2qRMdAT8Hnsu6UGBSCQaErALaQ2qizV9KbP_LdMq_CjoM4mFz7GcD1QqOZPw,7a3fec82-5da3-4a0c-a12c-510c393edf0d,63,7,1,False,False,False,False
SILVER,II,GRv18EwVRz51tM4iEnE8KNq27P0JcPOSSTXycZX-N2vvNoLizIJhTpMDXIbUlM9BD0YuLOpIp9_ikA,c745034a-a223-44be-b816-16364800a2eb,20,8,10,False,False,True,False
SILVER,I,GhIewJsje5HOJsPOmG-37ZnJUJ7-5hLmuAQKqeGSkhq9K1s2RSE8fR5HW6SUNl7OPBOqQFMkafTEQw,b77bc3f8-0fe6-4359-b6c0-93cf365c56ed,20,1,4,False,False,False,False
SILVER,IV,5rpuohyW7WENws1lCUKhJQm6h9SQs02ZPzUvZLGEmGZO9ckr9RlkdUdIhrZiX8UpqnYsCe_1Ugob2w,53998969-2ac1-4d98-ae6a-2f994b350671,61,1,4,False,False,False,False
SILVER,IV,yfF8lZqR5KcEebxL7cATyKnsOwg2a4dzpIf1OERlEqP98eLtGD-DU21XeisadZvq79nYcKPTpgylqw,7636ac05-2041-4428-9fcd-7e75df424b7e,60,3,2,False,False,True,False
SILVER,II,1TRWHEZWAVZ7p69fhluCD-1AW4jl-sjH42nGD6aQVhM05msfH7RpzWJxo6-GudxO-IsNUp-Li8TzGg,5f84772a-36df-4278-8d7e-a78751dfce52,50,2,4,False,False,False,False
SILVER,III,g3Bm6bexX9YyLPuAPALXPICpLqLgaV5CtSKKU0Jx_3drVAlk_FU1ed3o8n-dc_Q_9mswQp87kYhS6w,d56c05f1-d085-4893-b3e6-7f1741c40d1b,55,3,2,False,False,False,False
SILVER,II,F38Rb0f-JDEUoRHZCEsb402Y9Su4297z6V6_RbfaxXv8ooxMmhoYgM08B0bf7jU17lYGfoRH_3Z15A,6f24aac4-9624-4d5f-ab62-a1789970e832,86,39,36,False,False,False,False
SILVER,III,XlXXVrE6Yb7-2BE8jpGhANGcqLJuk1qtyQ49fOrGrSIvspdX41lQheV8Trj0eVSQYg0sLME5c6GC4Q,f1713aba-3744-4a56-b312-7cc98345806d,62,44,51,False,False,False,False
