tier,division,puuid,leagueId,leaguePoints,wins,losses,hotStreak,veteran,freshBlood,inactive
BRONZE,IV,lfXiHn4qpDSSoOTfgpcA8a0ErVSydkoGSW0yViljevfbjrUWd9TzZ-XLYgoov8DTA2Nb4jja19qDpg,41b36b9a-5bb6-4613-987f-f79e13cea433,50,7,11,False,False,False,False
BRONZE,IV,GQo8XD91ok15QxymNM_RnDElss33-Zw0481gZ1OZGGUsD04md0zPWOP4ZD4wi_5RvBdydbXbtXb_ww,4f23f8ce-b838-4e3b-bae2-79e7b7b1f513,19,41,56,False,False,True,False
BRONZE,II,OIp2A6rBRLjgHhPjw3vt6L_fbfYR5dTGY0ora0UL55-WOq-fYgi32QB3tIR_N48bKiER7iJfAaH6Gw,bac11204-c50c-4f8a-b8dd-5d49583e6a59,78,11,11,False,False,False,False
BRONZE,I,Lp7ppPtbFlaHIcwKZMMy-Rr947g2bO_CKQF_z7nNj3ZSvVTn5hN-m6Db40iCnW44rC02Uo5f5h5KXQ,b4402a66-9183-4c54-9076-81f2273ff91b,35,3,3,False,False,False,False
BRONZE,III,vtb7lh2inQTKs2y3635Q04ZrCjaA8Ap_nRoVrOh8TLI7syIyMzYSBaYpGwKEJ6OguXG1AFCr1rrm1w,78b76a7e-09bb-4378-9f26-07e693cd48cd,5,2,3,False,False,True,False
BRONZE,II,PLtHoKUYSp6Oc5O9NyU-iZ4yrGS_eP_X9FxtYzqyRE-uWlOTkR58QR8KspkkCv-sjXjZ345hMJQjJA,3eac27be-2557-47a9-8a33-b96abbf093b4,6,7,22,False,False,False,False
BRONZE,I,4Tv-jcc6qGHthK8qJil25SJcthkJ-DwvZNq5KimS15jS1MmZZ3XpEBvQWdjDNt9EujcG28JGl9owaQ,8456a008-d36c-4dd6-b727-b85468f230d9,19,3,5,False,False,False,False
BRONZE,II,pCkJEFi40hVUUBya9srMoHT0CuL0Od6umMcDzvBswQgET5yTLbjRTdxPqE9VcjMTHXpkWTn7gKWjgA,2db6ed36-adbe-4acd-9c85-19b7790fc6fe,29,12,10,False,False,False,False
BRONZE,IV,204MD1ToSKfHPG0FG2ebTU7P5VJYjLLw5irfKBScbiqQDzQphwrJd1ZTukKaxlD4eBTGWh6EVNpPpA,3d92e01a-0b9a-4b99-ac14-b53d036b2d80,84,14,14,False,False,False,False
BRONZE,II,v3uKs_xV_IBOGtbE5rEL9sExJwLKTTFkV8s-CCkFZ6jARAQDCLmu7A5-t7DGMMtFWyzrW116t1_FqA,485bc57d-dc18-4cb8-a340-6b88b4ee1133,75,7,16,False,False,False,False
BRONZE,III,8F0CYwdwpM3_3hvq_mrz5S6BGSgb0oobiCrp0FSw6K-GvdJ-k52_jpV_ZmTxT0Xq8-eA6VXZ4mftVw,379e430c-9a5e-4fc5-bbc9-b38f77171730,55,3,2,False,False,True,False
BRONZE,III,iZFGI5SI4iz7ZPeSQjtCdvoV5DYRjljQVei_SVxCQK7fHO43yJORG92csZbaLyGfhK6azHSNnfY6SA,f03320ae-23b5-4af0-b8ec-11a7960d9daf,44,33,36,False,False,False,False
BRONZE,I,xaC6R6kn9L5dsS7IVxAZroTgi9Qmz_ZmTmgXcNrLNgh_ibKlLXaDj_VcMJgnnhVLUDnrbRkT8tPDbA,cc977326-a93b-41dd-9d7e-470c7bcb8e87,50,4,5,False,False,False,False
BRONZE,IV,A06SROCWFlhiC0JP-4-2eljhv7tmzZI-yIX4EMB451YxTYe3Mc9L5wWU05TqInhSG9XNQKcMDW_xpw,a3a54b68-c440-46db-ac23-c8a5943f0ed2,0,4,9,False,False,False,False
BRONZE,IV,UhIhq0Fqee3FGlQnRVob5uz61rjO6Wcu7eOvaIFpG7ipo20IUxaXIx0uTZxud5ubS-BUSHF50-KSaw,169d4cb7-cb6b-4009-8a74-64906846ced4,50,10,6,False,False,False,False
BRONZE,II,BwBJiSTmW7VeVRu6xR473bLSO0pbuAautxPrkBByJXfrGcrR7-sobfgVLHMMrRbWUOe_sSt4JW_Nkg,01ca47a6-c50a-495a-bb55-7f34b75054e9,10,2,3,False,False,False,False
BRONZE,II,M71coWo_SiMtp55nLpZW-S0Glfs6Yhc6yjhHlHXtEjDLZLztLgby2j9oeuLeY5anD_TGpvJMRQX2qg,f7d5b91e-55d4-4f72-aea4-c1ebe77275e2,0,2,4,False,False,False,False
BRONZE,IV,F8FdyLMB-bLseLmYufrOkiaCZ3-RdFcBsVTwZSEYyjcojdxNWTG90KzUaQiTUL5VSxAuM5uCaXH-NQ,39523107-2343-496a-b19d-f7386e58fd27,96,7,7,False,False,False,False
BRONZE,III,CvFkCVqj3dK_4VLFisRWs6ePl55PmQhFYFnWH6S3rPGeA7D4Bq_zs6SpFOb2FRc0uPz0TPSth9Q0hQ,734cb73f-14e9-49eb-9339-80d8fa6596ea,43,14,22,False,False,False,False
BRONZE,I,EgN5NR9t1zQ17v-_ceTW2zdk_F54oBkfmGUGmEzcjItsBzJycnwU2n9aJ9bUA9eTDXS4gT7Q3asQZQ,69f92974-5c5a-4e2a-90a2-67862009f226,10,36,48,False,False,False,False
BRONZE,I,JqvF8T9Eqt8hJZwULmZ0jMja9-jnqTnXRT623YugOjyUqwtZdN0ssJ7_yrZFAOk32Bk5vYF13Jdffw,a4426b64-6255-4451-af3b-177188f02f1d,94,5,5,False,False,True,False
BRONZE,III,d0pSSnbm4biXSg24VBK3EpYnVLpIvpiypYaCQ8rqFPR3p34gl8RE4XT6QlrA9tid6cvpy8sodGcGIw,150d2fb8-4477-4c7b-95c0-433ccbe4cf4f,70,4,3,False,False,False,False
BRONZE,IV,kdJ50wyKgVE4gwG3mCQzcuUikT48m8hkMEne8X8ob3XM_PPA76F6RWZzU6Y0jA7xWN4FNMTOespjUQ,977c7fb5-a694-4f4f-ac20-d5c27c533f54,57,29,34,False,False,False,False
BRONZE,II,ios80J5v-X1XdcvxaGVIEv9RXRJHqKUdc5uwWMEl00Vi47-jCD4YSjsiN2Mr3hqULrn6ZuJ-_hOldQ,a9a4c28e-cb69-4f91-8dd6-010ae19d6d3a,25,43,47,False,False,False,False
BRONZE,I,3o50KN-z0J9xzQX9nzvOarRT7sdRC4FFVcbm17TWpWj4OUv6NMNQrQQZhLOn-Pg18WJHS9wkGNY-Bw,b4a11c6d-b136-4bed-8641-72ba2586e2f9,11,2,3,False,False,True,False
BRONZE,I,m8-QvEPkCsxaa4kUsROsLOPa5S67kXlDmAOddDAyXnLFMCCYT7fraMrgF7oneV07RW1SntXknA8C-g,63a83f3d-cb93-4980-83b5-0f33c88b7c4d,13,17,19,False,False,False,False
BRONZE,I,DXFe84ms6Qqi-SBNS4iS0Hwi1B9wMjE5VD49vUAJ2L9Srut5GcS3twGmJxbXsnwmIyPGFXmY3vUFNw,f509eb22-6ceb-461d-9672-b52f13b21740,25,3,5,False,False,False,False
BRONZE,II,sRFemJu2c5GKdQRnY009Zboc2JTD1q0niJiWpsJuJBvlVO3W6R5W-Bpvxq6MEfdPZINqvpcVPUqNfg,c0f7eb6e-dcbe-421c-a634-8205fb382045,97,4,1,True,False,False,False
BRONZE,IV,MgxFXcq14MsThdK1SvX57_qSfbl8eNmClXaBGR2_IQKDgacAw0duhVvBYlmSZI6tN0VFo_hdWS3T2A,f202217a-9444-458e-bc05-41d277c8df8a,84,14,20,False,False,False,False
BRONZE,I,5IPC7m6lKnlinAf93OKi0rWjKOB6QukYMgSpMpLg_MYM0eUr3T_AHJ3eKq9u6FfY62oNRTrXVM9L2w,4de61fa7-99b8-460c-8f7e-26677233b9d4,80,2,5,False,False,False,False
BRONZE,I,ZmtMKo7MPGvnK2m9a48Yuu7Tsp3lnDj_IWyuP_8WrzrVlJF7HQra0QHEM3kcNznKNmM7c0NvX_kEvg,653e6f94-b806-4bf6-8cc1-48bcd83922f3,72,13,10,False,False,False,False
BRONZE,IV,jPBnJOp6GuS5V47RgHJKAtyI1A9IAd7Cmten38WkyNd3_sPk1yzkPFG5HwO_wJMJs3sS1B3W0QsNxw,5befee44-dec5-4df8-891a-5ab2425ac60a,80,9,10,False,False,False,False
BRONZE,I,NGfpAv3f-GW3IuD16681eZ0d1l0njLS4de7MABZQqmO_v8pjnl7C63s5ecGOMcQGtB18CGDKfTYE5g,0859f2a5-d3a2-4b97-9cac-a4d16f8324db,51,24,35,False,False,False,False
BRONZE,III,8tMTKIcRDfBm-ZjwB3HFjbxlq9ZNQw3EWFpmo5J1VNmP9a7D7VUviTk7Tj4Zgg2xh_zBzHu_WnSKQg,7cfe4775-c269-4886-b651-ea890417b18f,70,5,4,True,False,False,False
BRONZE,II,6aZO7bOrdIdFESwMcbmC4NzqTECnGqi40w0_qj2z67Ur2B264_I70Z0V1lAqSoR3WRFljXGU61FfLA,92431c8b-06a0-40b0-8ca0-3ffeeb7710db,53,18,13,True,False,False,False
BRONZE,II,qoNBDTmumyTpuuqB8gIeK0FbRuF9IbmE9KasYJM76PjxDs8lGUQkDHAsP8fS5FlDsAJeu4SAx_9xrw,d0582e42-8f76-4766-a36b-537540c588f8,67,4,4,False,False,False,False
BRONZE,III,jUDaer00_nNmE6G-S-aY1ErZ0wX1ljZM5tzhPWjsr5W7_4ya21wX_KkFjPaHeJA4ztsGYhPBtMDi3w,9f0fa867-1675-448f-b002-53683d068736,85,4,2,False,False,False,False
BRONZE,I,_LCrVxW1EpVQZPT3FCLpD4CpVRTXnJn6HN-hrjaAP3hI3obT9O3hnMyEbfrl_3mPwd4jkVsapRI5tA,316373a3-df22-4a9c-aa82-07fc68997e46,26,6,11,False,False,False,False
BRONZE,II,BEFXlYyV8uvXulCpbsJ9oQGK0L97JnNZ5eqXimUvh9P5QVRGGiW-gtdNMBpAKTaEux_icUYpwVaf6Q,095da4c4-a9db-462d-80ce-08d6c0c49d8f,50,29,31,False,False,False,False
BRONZE,IV,nzsGXap4uSvSCG4SOfIerys793DhNYOdRzyUcQtGoAnEfkq23Sf0FD3DrNRh66Y6q4OVqA0o7PaOOw,a6ac004f-f984-4a21-92a5-8d8b67399cc6,77,9,12,False,False,False,False
BRONZE,III,26vRi2En71hSiHiO9BAcBT1gpr-lpDCwM6w5Z1oHWIvDoAL10VEDxo7YKvjTlOw8rg-J6e5_cU5juQ,ed1fe704-f193-41b2-93fa-2c69dc0a643f,96,38,46,False,False,False,False
BRONZE,I,mpoQtzmnFH7qubqOr_rxZCK8cgLk7Xhc0Oluh_K0p9uTDnqO7F1sCy8rsmMlzCSYAvZQ3s23ZtEdiw,d3d711b4-9906-408f-94de-1b046f31f565,93,18,29,False,False,True,False
BRONZE,I,1t7mBKHU2DnlpOGOlE_MQ_Z_Mukkb5nCCyXqkYEA2x2MglkndvVdDOTKvbwjV23oDB8OmHlwxo6Erg,331ca239-d276-4188-a518-c3dd83198783,29,23,30,False,False,False,False
BRONZE,III,dh2wtHbzm_0TUDzhqrvPQu7SGyOCudxj9zyL4_slpYSDDtrSXK1PjL6mt3tFJ-Zob_9rOaHqeHsvsw,dc757de6-c9b1-4307-94de-d19022ed6e92,31,6,3,True,False,False,False
BRONZE,I,w-xGlMlLi5dJx5gb3X4IIjRlUezS94-dsfIuHaaNHtQ_0360p6utImDnpJljeVsSC0zkqnwak-EpNQ,69771b3f-e364-4eba-a853-7756624b60d4,32,5,8,False,False,False,False
BRONZE,II,CvsE_7Fv24rfJSI-od7W5bUtNG82TvszLa3rlvPKuJH8ooouZHNq2u1F1O32HHsxYGE2k2M2M6UQUQ,c351eb92-a7b6-47a1-9aa6-b4336b3cb4bc,8,19,25,False,False,False,False
BRONZE,I,R-fTcYKmetdKv_2AtUbrdj5qXIaezMg6T9ddmWhQku95uJ-lXYSrnFXUFF7EaqgQeNEZwahC80xScA,e3361bf6-95ac-4ff3-b797-7028ce1603a5,60,1,4,False,False,False,False
BRONZE,III,zq8rZb5JB9ZbU93SV9kxWgoTXN0pKvazgJxGCPYify4k8IO6FDJzu2iU2HqayIpuY60b-ys25IyEmw,a6ac004f-f984-4a21-92a5-8d8b67399cc6,97,4,1,False,False,False,False
BRONZE,II,Dta4GLEbYdLSin3NCuti2kuuh5J0Sp4ON-UH3_4j9_eWzKN9vVRrVco3N6PuTNUhEKV0EDBh_KzO0Q,bac11204-c50c-4f8a-b8dd-5d49583e6a59,70,4,3,False,False,False,False
BRONZE,III,F1CgleN8_yY3Rm0PaysF_tj5jbQ6BTk_hGENUm-iWRvsZFm6kSsbCn_X_u_MU58Il0ZshOWL7ME6bg,1df28c78-0828-45ef-a964-cdaa5ce4b70c,63,45,50,False,False,False,False
BRONZE,I,O_N5ojZMikkupY-Mm4Ygmec5engtq-4kIUWVrvq7xmnIhibrLRODazL9VJExn7Cg45TpagdJk25Jlw,f9912014-a951-454c-900d-f91fa355a8f7,75,4,3,False,False,False,False
BRONZE,III,TCbsQ_YkgMZEtVc1N-_U74eyu7znMZ45QIAGuQbsSAVhzh3RpFDnFRyNYmagsDHkInyejgKFEM9GQw,7eb5eba1-13c5-474f-9d32-1da087e47db5,26,8,10,False,False,False,False
BRONZE,I,vYWnoSwqF8lJXqOH2zcEj9KOm3YWNBVSrxhJ-MAM0gVnf51FebH6LTW_n4kDc-baUFzBtHIjW9QULQ,ed0ec33a-347f-4296-9d51-eb0ab3d64df6,6,25,39,False,False,False,False
BRONZE,I,dZ8cHh931SfNpjX-Rbv_JuWR7iXg3jmRKY_Q2lKZ2jtbLy_cN5vuYiaKwOTkDuixOMAULD2GDxppOQ,fb4918e9-2c66-4cba-a24e-8a5709b6a354,70,4,3,False,False,False,False
BRONZE,I,N-Eip-7mlusU7jEWPbJw_-UOQES1oCtzz8npygy2rRUnBAoCD_UNOZZHJKO9xK6QNFeNDdFu5uFJGw,564f825e-cc7d-4314-9407-5ba03800864b,41,36,40,False,False,True,False
BRONZE,II,zebU4P5C1qFBaUiUVv1QSkk5j1YoZK01YGeT900c-gX4N60FjugxRat2j5HZeWXrk2R8ym59GYyE6A,08097118-6d82-49c5-bd45-6934473725b4,11,10,7,False,False,False,False
BRONZE,I,kOautb7b-FnkzutnCamW2kCqZz8n5fEu3KASpo4YaeyS3kz9g9mgRPuhbvj7PxYBvusAYYTH9qwwgw,9a482669-cb41-40bb-9814-f67b74447d3d,65,4,4,False,False,False,False
BRONZE,II,z_ojMSImOkAP0xKLWa0fuVa5mKcOfYTXf5Z6lMOdyyO5cZGF0n95rVm0_3i74TrXYqIxk_5wGmLFZA,d2a43c18-43a3-4212-ad3b-b05e178289b7,65,4,4,False,False,False,False
BRONZE,IV,KVlX1pD6TpyBNxuzW0nVdl-A1deDsnRvvbbgOgus0OKIiAJGG_7U6D1GPUvYCzQavSrqBm08xmi8Fg,56f483f4-95cd-4548-bb58-3d2e56280314,0,6,12,False,False,False,False
BRONZE,II,_Gka1_KtE9T8G7KLfv-3gKi0eeLfL1RkfoYnTCzeKDawYwup2GRnLikxm2_ngmewQBrXYWqa4YHMyw,617a072e-fc2e-47c2-99e5-839f9605bc86,1,9,12,False,False,False,False
BRONZE,II,YkHHE5NBMNLlCUS_lhtCxr0ZTFHCEk_kogtAf0PMTKaDc2nEsX7fgbSVnAZIdBgs-koOrpxmgI2PTw,78e3738a-6bac-49fa-9e85-a3b2412ab280,5,8,2,False,False,False,False
BRONZE,III,QEncEcLpng2_Bdfa8Crp7Av3k17JLBQEPRQJVHr_Y3tEGQ8nIeyNVlQViI1nuE9CAo6_rjt2QxMYwQ,641c7463-ba53-4b4d-be91-f807cd1cd142,60,2,5,False,False,False,False
BRONZE,II,6phpsHAYNsLadyrPTnhyyzGWjdiwgpXDDvLjKVgvxLgCoy0pmfhN8QbneT-bkZiv1YO3ieaZT0RdWA,256e25a4-2284-4095-b9e2-957ab4809f93,60,1,4,False,False,False,False
BRONZE,I,ts8NRbqIqZMm-0A4yZxv6c1SHq5ayAslC-cTHVmVUXI2mp5T64smh7yPk_6t-md5pKAtyWrCKjegqg,b89d786e-b278-427c-aab2-0864a16626b0,34,10,11,True,False,False,False
BRONZE,I,6hlTutQ-DYBFlpt-8Iy5J0-InbLT0-7bP1LpLZ7VRUdWYYSMSKCu2q-0CuJ5b74Jl2xoZYVp5pdysA,9ac4df8d-aa47-4926-98fa-e08850c41f01,60,4,4,False,False,False,False
BRONZE,IV,OUyxXY00_h6kKVwbOFYNVMKTWowziqF3i8cCDSoKmTfW65HzbeEpKFRQsIlUUDuJeYkOzU_KZP1uZg,b37cab73-59cb-4d4a-ae15-85208f9913b0,91,11,13,False,False,False,False
BRONZE,I,nYn-yChu1YPfAPr4qaQ0NoVM5Ju8f8LmZb4NhBtmYy62gaTbaexthDlfcsbUZ2tvuXaEXtA-Yvse-Q,ba78100d-e31b-4d4e-8118-fa66a0b9513c,44,8,13,False,False,False,False
BRONZE,I,3_SjTYvt5CraRuPYew4FHJMwZGM74jYSU1HqaJoE6Ffk1s5iQ22JpSE5uF7fS71z6NQH0ZEzSedzug,578d4d64-7f5e-4624-a41f-99c8b323de68,23,17,26,True,False,False,False
BRONZE,III,AeYftw5nvF-fXtg0Z4NNeKd2bCE8ojVnPcxVf49rVVrwlxGJKwwhsTSoe-WqSOxVuJDljtA9TTPiHw,b58212d1-53f0-4d33-9576-d7d70f5ba78d,85,10,10,False,False,True,False
BRONZE,IV,8BIzUhl9-GKwPzwRapyT_crOL1K4phoBCcgXaF0G-x5fMy4lhaTe2T_RA2reH1VozlZBUhvpnnUYHQ,a891fa11-5597-4bda-ac1a-8f4f84f33fec,15,3,3,False,False,False,False
BRONZE,III,76LxSR5hoRhEnAd1OdwZtnDawft3ttQt4d9_6JQNcLsYOgooTwsGJCbsFklLyjT4k7Slmkq4i9ysBA,aec01379-d07d-4a75-8d22-d80f88a1abc1,31,6,4,False,False,False,False
BRONZE,III,d7R8ipjPtX90dbHaerOLfYR1L0FbkYfcjVy8AIbgXKjAlZIaC2QyRqX0h6VY-f-9qrjkkwZDtI2lKg,c354c93b-1306-41a1-a26a-7ec6f25f8bbd,35,6,4,False,False,False,False
BRONZE,I,O3G2p0z3tYcBfJ9C_VyD5zZdUzbioPgfRlzvFxpzdBjmwrPNwwTnwOM9OwRG-R_XeHh75fHeLk_RUw,4f7274f6-56e0-46b3-9038-8c3676f44dd0,8,96,97,True,False,False,False
BRONZE,I,ayuLxGMHuT2tgw3eNCOvH6NkZY40-0iOLCsHU2yIT9cyEZ-IfH4Dhw1j3d5iD7QJtggqaikJMxkbVQ,a439d037-60bc-418f-8795-ced2040ce301,10,7,8,False,False,False,False
BRONZE,I,q1dDiBwfBz1dwQxy4HnAFJI2WzjEMFp2dG--LfRUvKl8zjh01ytZR3cJuUG2IrAJC7jKqYvAKOi6SQ,15d41200-dd9c-4227-b74a-32b95aa65dad,38,23,29,False,False,False,False
BRONZE,I,H6h6s4W92xIBq44IUzDRpg2rMbap0yU8VMSTr18lmaNye4QaVpWM3COTckzFsqnxcNWINW5FNouxTA,07d2a8d6-bfda-4d2b-ad98-24d1a9b07be2,25,12,14,False,False,False,False
BRONZE,IV,i76MNckqXH1uARgqdpCvEGuuQ0R5Hxe9EXh1GVwyx8fzP1PvhIedPuvlPUgLJKSlLIV5vPYE330fbw,f115f3f7-c18b-40ab-b9d9-3cdccb462951,62,11,17,False,False,False,False
BRONZE,IV,TCJDgntHH9MgF6M8xcyCL3KrbhKlfrbm3V6PpqGkQ15TO-4b_aTqoDPEsbpu5-nAbeC9gWKKdyfOuA,93c74fa4-64ec-4376-affc-e5467caa396f,69,19,24,False,False,False,False
BRONZE,II,2GPBhwvqvHbfnMICnjpbfSvYbSnGvTZAiaeAi2avopyL3ucw5c3rxO5oJBhnTB44w65PA4FGgbuLkw,d9c74d0f-53fe-4cff-bec6-9e990fea7b74,26,4,6,True,False,False,False
BRONZE,II,Z7V1Q3v8zuHVxaGUn65jw76OYtqLD4b3elJqAKucgOQ6XaSxrXnMfibg-95m_riWmN6Al70IXckyvw,0b0abb70-3ff8-424a-b343-811c4835c41b,80,2,5,False,False,False,False
BRONZE,III,WAIIMHYoLmePYWQM7MwVFOpADhXemRhYKTkJT2by2D0YACzdBVcl02EsT2swQlQ6i25fvrZvIKY4Jw,3313b780-17c5-487b-afae-ee0142dbdd5f,50,3,2,False,False,True,False
BRONZE,IV,JmXa-gCupug1zKgK9_dEocFK1Fu2kM5N4uxso4TxGYDJNrAmZ6P5sL2FYpGXElood4Fgl-r0fE5utg,f5fe9505-947b-41cb-8da4-4469bd6e7cfa,90,2,5,False,False,False,False
BRONZE,IV,SFz9DARbLT-mV49fslxFRY9gKw4cyjx_tzwbvpzYBwLAu8Ye900eO5v8Tuxvz1R76xZexeMb3f4JsQ,39a27a3c-7a3a-4b32-9301-4d3c8c9e24f1,0,7,13,False,False,False,False
BRONZE,III,SCB3N2rf4IpRcJmf1Y3rtlwYZuOPnkh4tAcS--AqiUNZme1P6O5gCSYmXpgs-QUMinG6ESTXZYC6fg,49fd2288-7444-4bce-9452-61f87b0d024b,63,26,27,False,False,False,False
BRONZE,III,fG8AeShi3EcEhLVjMZuRe4pJhjoVT-7N3dQWAW8EyWj2dPJR5BM0ExXteQOAT-cz5QXnGEwLy0nTrw,f03320ae-23b5-4af0-b8ec-11a7960d9daf,97,4,1,False,False,False,False
BRONZE,I,efL0gKz4UosiDLIRibmO3oSHe0l2hWnIjfokiU7puZIg2-mKsYyhkfA13QEPlDkB-3p7HWwg8staYg,65ff6061-6b37-45c5-863f-41ddc1a544be,80,8,5,False,False,False,False
BRONZE,III,X_i9dsxMmn55UJYl2KAyLi3SyI6Qygmj3fNqqu9ZUFMqNDVCLjrvx32zDSR2WWH_5yKTxCUtmE8SIA,8ef4914c-4a51-46c5-ab1e-4088756bde6e,73,33,32,False,False,False,False
BRONZE,II,cKGP6jX_NFi6_ymJrZKHQaRK-dlPuNfqFj9wHO-PUJkslbi0D2TMzjp85XLmbUl2U0kFg2q4bGqCyg,34a8aa43-e4c5-48fa-a066-d141939f2ca7,90,6,15,False,False,False,False
BRONZE,II,PzBAaouOmpeTxAE7f382OE76Ikcotkhil6Cj5P4kttOwcdU62sVvWYdwP8xpgPndu5ZakdK08z-3Yw,ef8dff97-5a41-452e-8883-832613d04281,65,5,5,False,False,False,False
BRONZE,I,E-dKTIgJjZhz72mLql2CDidyIR967cPnvZXN5MVji8qODq2XMnxDZhfCo1SA8JWYbWXxZu3OF6swtw,aa6b257a-81cf-4c4e-9632-61e93b6d735e,85,6,5,False,False,False,False
BRONZE,I,YAjw-CuyUOI2wujhibdKlYrwMCvpdevXQ_EfD35heTcSmS98bLDpYSVEDzqjCgRNIM0t_0wAQnmpMA,23c9ccaa-aa9a-40ea-876b-cfea19fcbb69,75,7,7,False,False,False,False
BRONZE,I,ZCVVjbSJklQzG0x_N3FosPEdzumQsPUfLCDNyTgANbcsHbMDrha_7_KdnQaWVRCm5CXxPXd1LUrUuQ,044b3f6f-4dcd-4b29-9148-e618f498b8f7,0,3,7,False,False,False,False
BRONZE,II,WbwB1W7iuQjnncb73gmeKjxhq9JolZiSFtP2c9NAQVBfwrWRLDKw0T30GTgdQ7Jhm6_s0Obxhexa0g,1141eb0c-f7ae-442a-94ce-9231f8104267,36,79,93,False,False,False,False
BRONZE,IV,-zpGXfHRk6PI5LcvHhnikT1-FvIGsAEcoCsh1Qm1gXHwRkxIZKXudM4W-W7vqClYheEHH_J8_Ppbcg,070cfc9f-cebb-4282-9317-31ea8cc5f8c2,37,4,5,False,False,False,False
BRONZE,III,g8_p91PpPtLPyEtQF86M1zkvUMNum0zypogv3bnv8PlNU4irOHP-YW2POaXmuU7wQezMWsLDU8gzNA,52c07347-1096-4844-a6a7-d7d669e81d3a,20,7,13,False,False,False,False
BRONZE,IV,d3nJGcAEzPnTTjec8zjrcmnUGD4n47jzzvRi2CYT8UczzfEz6zaNZHC0qq6ZtTkGreKbPgV883djvg,c3ce4be5-e2e7-44ee-bb18-899c242b2b90,92,3,8,False,False,False,False
BRONZE,IV,rTvcXn6FdnaGqVbP-ezVc9erf1feW46kwa3E5GBj2N9C9kiWinq-m_0E3oVBKeB-ya1B-F4sc3VhoA,93c74fa4-64ec-4376-affc-e5467caa396f,24,3,8,False,False,False,False
BRONZE,II,_-x29ab9PY0jTwErN04nRKaCg3-dvWEolHE9aCuVromWQRHQLQwTJdH9hfxIHiiJ0_Q1gE0t-si7-A,8b644284-2b3e-46c5-b7ae-026ef454ce06,55,3,2,False,False,False,False
BRONZE,I,bgaZNwOtgu2d6-gnD8NXzXUdYBMwfvtr9CE1a_osuexZRgMOseuzDigC-0PqF9GReekm1XZEJMpB0Q,c0f98f3d-9b80-4c40-9181-c648127397a5,40,3,3,False,False,False,False
BRONZE,II,1-ks7BLWVIfq-4yjpenv4MTwuukE4JFnSWx26xJNTCsCvFbYSUtys6MqnrqxGaxmFE4qYtYSa1NDxg,df4b5ef0-fa27-488c-9318-cf34b665e96f,95,12,19,False,False,False,False
BRONZE,III,hrUdIu7y3yOGI6c849DnWfRg0wk57t98lGrFlBrfBZB0tgZ_iCtn4M7qoUhPEUsYHez-XDCeKttkNw,1a27a307-5db3-470f-b022-cfeb5111fbd2,51,8,7,False,False,False,False
BRONZE,II,mefG7NZoq2Tjv4xN-m1RzXiJonfyyXiMwkqncZE9aAJU_5Y4gF8Mx0DMF4VRwm6T16_FDLjE5ylmyw,3f55ac6f-ed07-4478-a579-3e34ca5dc1ba,1,19,19,False,False,False,False
BRONZE,I,496Z0FUROOUzejLWko-3h-LR46uBID2QAdZi-UdFft_vI5WCHUtV3I_h3RoT8GjGldGW4EPzuLpd_Q,055aaade-74f5-4e36-8c56-6aab573fafb1,0,18,18,False,False,False,False
BRONZE,I,Ak54wwfMd6sfuaNENXDENUCBolTTCEjRl_6Z9cxKtdUI1M6arAItGOt69QnZbItjhK_MdUhTEUsZmQ,826fcf59-c669-4cfc-b890-00330e46d867,45,3,3,False,False,False,False
BRONZE,II,ApcjZIejgtZwDOOv0yASZjNDizo_me9fTkrrUSFdsJxgpNN7UcN4gct-zmhj6PjCY-MM13IMmIbHfQ,2d6109db-8cf5-4353-a5a9-a58b34da3936,29,7,6,False,False,False,False
BRONZE,II,mPZRCNV2vFVdE6UWY9l3eqndrzC04gzMdLW9nT8YpRCNJ6qLi41qifHUnDyRJXCrQKIpP6tsSXoUPg,094102d0-d176-403b-aeab-042d307e27c4,29,70,90,False,False,False,False
BRONZE,IV,TitTmy7luHvjZe0gIVoZvNt-sDml2ER0b0Onm1KUE_zFPsCAW6dliduVfxrlSePPfHsmfOySfY69Hg,f6dddeb7-4cae-43d4-96ab-cafda35cb2f5,71,5,6,True,False,False,False
BRONZE,IV,3OES3TmE42PiSwHz6cDfE2_eKnsSV5nNOH7mpWyIkQhqpA2N0SxbswOUl_yR_bvPdh3xybyvnSqX7g,47b72cef-42fd-4bfd-a3c5-d08c7ddc1000,0,2,5,False,False,True,False
BRONZE,II,r8QROWWxmLs7jNwlmOU999sV2r4Dmg463imKPwq2STOqmKlJnrPqmIQVBh9-2xZRqUzCWV6bTSW9_Q,8fcb869a-a343-4484-b3e8-7cecb8c1c74a,58,20,23,False,False,False,False
BRONZE,I,GvzSBpn2aBBsiIwKHW3pfcctDB0AkQ6K9dQJBBaOHswSxPWjOd5Eio-slv_h3hcI4SaOTIJ0Y1JbaA,b20d2eff-4de6-4ea3-8911-ece942d81473,4,14,16,False,False,False,False
BRONZE,III,BG3h_VJOZXrRzh_JtFgTKD7rXv_T8fYVQtx4V0vMgj9xJSD79zcHubPk0ogoRfECNseBLCwS-RMDzA,424d01f0-f9e2-4df5-9bdb-6627122f9830,71,11,11,False,False,False,False
BRONZE,IV,iSPz6zWgtSwgCX1aImuJqgJtS8rMe2GakTGM_HiNqpslTW7Q12qT5A9G0ovqyaOxgdohs_0Zwly6Zw,26468d2b-d8d5-447a-ae82-1f89e43ada87,93,38,43,False,False,False,False
