matchId
LA1_1691284606
LA1_1690997276
LA1_1690167397
LA1_1690402414
LA1_1690993095
LA1_1690125471
LA1_1688873926
LA1_1691073603
LA1_1690168923
LA1_1690203502
LA1_1688885163
LA1_1691925096
LA1_1686932340
LA1_1690995506
LA1_1691281180
LA1_1691146105
LA1_1690731797
LA1_1689524378
LA1_1690998615
LA1_1691731263
LA1_1690380870
LA1_1691136949
LA1_1691405502
LA1_1688888619
LA1_1691408130
LA1_1691209093
LA1_1690794250
LA1_1691126331
LA1_1689808057
LA1_1691546367
LA1_1690616470
LA1_1691217993
LA1_1690982599
LA1_1689446949
LA1_1691411257
LA1_1688880737
LA1_1691938970
LA1_1690686847
LA1_1691680516
LA1_1691249109
LA1_1691512131
LA1_1690989392
LA1_1690415397
LA1_1689209098
LA1_1690457156
LA1_1690986479
LA1_1691485287
LA1_1691284497
LA1_1690922005
LA1_1688834413
LA1_1689508630
LA1_1686747519
LA1_1690460808
LA1_1690594307
LA1_1691543384
LA1_1691643157
LA1_1689062551
LA1_1691771950
LA1_1688546458
LA1_1689019855
LA1_1688818408
LA1_1691600391
LA1_1691712516
LA1_1688536021
LA1_1688498953
LA1_1690458908
LA1_1690362337
LA1_1690411970
LA1_1690785879
LA1_1690718313
LA1_1691781261
LA1_1690416856
LA1_1689578964
LA1_1691211982
LA1_1689270593
LA1_1691303138
LA1_1691353786
LA1_1690748157
LA1_1690631598
LA1_1688522538
LA1_1691742494
LA1_1691889205
LA1_1689513480
LA1_1690193700
LA1_1691727353
LA1_1686177474
LA1_1688726409
LA1_1690497158
LA1_1687277719
LA1_1691701532
LA1_1690032308
LA1_1690621908
LA1_1690576175
LA1_1691788683
LA1_1690427569
LA1_1688234791
LA1_1691361963
LA1_1691463742
LA1_1691351098
LA1_1691605955
LA1_1691521221
LA1_1690960261
LA1_1691561167
LA1_1690752326
LA1_1691011068
LA1_1691478886
LA1_1690986999
LA1_1690604486
LA1_1691559176
LA1_1689892364
LA1_1690946508
LA1_1688710216
LA1_1691893754
LA1_1690591242
LA1_1690995302
LA1_1691171215
LA1_1691756601
LA1_1690002245
LA1_1691912839
LA1_1691923693
LA1_1688261842
LA1_1689271734
LA1_1688718980
LA1_1690733641
LA1_1690992917
LA1_1691310077
LA1_1689009833
LA1_1687284638
LA1_1691391690
LA1_1690855674
LA1_1691546472
LA1_1690781726
LA1_1690336144
LA1_1691426444
LA1_1691645697
LA1_1690738716
LA1_1690498947
LA1_1690585535
LA1_1691540694
LA1_1690101844
LA1_1689021029
LA1_1690365673
LA1_1691462651
LA1_1691703609
LA1_1690649216
LA1_1688977126
LA1_1691935583
LA1_1688747582
LA1_1691369861
LA1_1691813073
LA1_1690767987
LA1_1690665397
LA1_1690759230
LA1_1691868523
LA1_1691153079
LA1_1691695919
LA1_1691380206
LA1_1691171734
LA1_1690487945
LA1_1691066038
LA1_1690239848
LA1_1689993206
LA1_1691499809
LA1_1691679667
LA1_1689610513
LA1_1691338858
LA1_1691692188
LA1_1690709047
LA1_1686220015
LA1_1690566645
LA1_1689215909
LA1_1686912954
LA1_1689648630
LA1_1691656626
LA1_1691332758
LA1_1688579978
LA1_1691074054
LA1_1687970052
LA1_1690563785
LA1_1691544310
LA1_1688522939
LA1_1690736928
LA1_1688742430
LA1_1689849051
LA1_1691773312
LA1_1691588549
LA1_1691913808
LA1_1691199240
LA1_1691606759
LA1_1689626078
LA1_1691429313
LA1_1691890431
LA1_1690559317
LA1_1691532186
LA1_1691205780
LA1_1690749739
LA1_1691374090
LA1_1690974610
LA1_1690752690
LA1_1689507096
LA1_1689973684
LA1_1691182826
LA1_1691194382
LA1_1690279326
LA1_1691877851
LA1_1690666995
LA1_1690326103
LA1_1689201282
LA1_1690895574
LA1_1689472539
LA1_1691341482
LA1_1691808364
LA1_1690687968
LA1_1691295805
LA1_1690475004
LA1_1691045221
LA1_1690250219
LA1_1690678894
LA1_1691380722
LA1_1691301850
LA1_1690143731
LA1_1688271236
LA1_1691141218
LA1_1689346396
LA1_1690931484
LA1_1690341499
LA1_1690505804
LA1_1691864609
LA1_1691320294
LA1_1690653592
LA1_1690749043
LA1_1688975160
LA1_1691195146
LA1_1690119701
LA1_1691599296
LA1_1690745719
LA1_1691507606
LA1_1690559389
LA1_1691381357
LA1_1690582188
LA1_1690866458
LA1_1688485005
LA1_1690976442
LA1_1691471010
LA1_1691450687
LA1_1691894732
LA1_1688326014
LA1_1690777858
LA1_1690674066
LA1_1689876246
LA1_1690783783
LA1_1690793389
LA1_1689667421
LA1_1691147343
LA1_1691417065
LA1_1690776751
LA1_1690522974
LA1_1691551744
LA1_1691616828
LA1_1691680027
LA1_1689955164
LA1_1691499023
LA1_1689262270
LA1_1691454805
LA1_1691327278
LA1_1687299977
LA1_1690378157
LA1_1691623962
LA1_1691681299
LA1_1691688308
LA1_1690004798
LA1_1691940286
LA1_1691306650
LA1_1691117710
LA1_1690828381
LA1_1691575374
LA1_1690577978
LA1_1691313714
LA1_1691577683
LA1_1690344733
LA1_1689733114
LA1_1691099655
LA1_1691783963
LA1_1690556836
LA1_1690981755
LA1_1690897964
LA1_1691467497
LA1_1691260222
LA1_1690797486
LA1_1691090850
LA1_1691668276
LA1_1691356023
LA1_1690615903
LA1_1691660324
LA1_1691042508
LA1_1691835439
LA1_1689776321
LA1_1691835679
LA1_1689451905
LA1_1691193509
LA1_1691299055
LA1_1690789762
LA1_1691119134
LA1_1688621360
LA1_1691199727
LA1_1690179670
LA1_1691493987
LA1_1690180079
LA1_1691414788
LA1_1691203962
LA1_1691537014
LA1_1687883289
LA1_1687242435
LA1_1687946263
LA1_1689772607
LA1_1690734946
LA1_1686899691
LA1_1688093003
LA1_1691612888
LA1_1691784928
LA1_1691818687
LA1_1691571754
LA1_1690112660
LA1_1688614077
LA1_1691691726
LA1_1690139253
LA1_1690040972
LA1_1690755012
LA1_1689419541
LA1_1690878761
LA1_1690178702
LA1_1691598796
LA1_1689539975
LA1_1691162328
LA1_1691911733
LA1_1690227151
LA1_1689974121
LA1_1691713466
LA1_1691666536
LA1_1690545856
LA1_1691130894
LA1_1690734020
LA1_1691532179
LA1_1691452260
LA1_1689861489
LA1_1691329314
LA1_1691217179
LA1_1690875661
LA1_1691393299
LA1_1690741786
